FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HYATT GRAND CONV CTR F AND B,EATING PLACES RESTAURANTS,7/9/2016,10.25
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/9/2016,280.07
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WILMINGTON BLUE ROCKS LP,ATHLTIC FIELDS COMMRCL SPRT SPRT CLBS SPRT PROMOTR,7/9/2016,355
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,COL PRKNG JSTCE CTR Q08,AUTOMOBILE PARKING LOTS AND GARAGES,7/9/2016,11
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/9/2016,1689.98
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,9 TASTES,EATING PLACES RESTAURANTS,7/10/2016,25.15
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/10/2016,203.94
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CAMBRIDGE 1,EATING PLACES RESTAURANTS,7/10/2016,24.4
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,7/10/2016,45
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,7/10/2016,80
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LUCIANO ON THE RIVER,FAST FOOD RESTAURANTS,7/10/2016,22.52
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MOKARA OSTRA RESTAURAN,EATING PLACES RESTAURANTS,7/10/2016,36
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WHATABURGER 1025,FAST FOOD RESTAURANTS,7/10/2016,6.48
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,7/11/2016,150
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PA ASSN FOR COLLEGE ADMIS,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/11/2016,425
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PMI BWI AIRPORT PARKNG,AUTOMOBILE PARKING LOTS AND GARAGES,7/11/2016,28
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PPA PHILADELPHIA AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,7/11/2016,77
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SHERATON HOTELS COMMANDER,LODGING,7/11/2016,1185.68
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SHERATON HOTELS COMMANDER,LODGING,7/11/2016,1185.68
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SMART PARK INC,AUTOMOBILE PARKING LOTS AND GARAGES,7/11/2016,51.15
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SQ *DOGS ON THE FLY,MISC FOOD STORE-CONVENIENCE MRKT SPLTY VENDNG MACS,7/11/2016,9.14
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SQ *RANDALL RITCH,TRAVEL,7/11/2016,43.13
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7120714767000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/11/2016,278.54
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372365206175,AIRLINE,7/11/2016,27
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,STAPLS7120714767000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/11/2016,447.87
2017,1,DEPT OF EDUCATION,ADVISORY COUNCIL,VZWRLSS*APOCC VISB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,7/12/2016,24.67
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AIRBEV INC.,FAST FOOD RESTAURANTS,7/12/2016,17.81
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMES PLOW TAVERN,EATING PLACES RESTAURANTS,7/12/2016,14.4
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BEEHIVE,EATING PLACES RESTAURANTS,7/12/2016,40.24
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,KILVERT AND FORBES,EATING PLACES RESTAURANTS,7/12/2016,3.25
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MCDONALD'S F23115,FAST FOOD RESTAURANTS,7/12/2016,7.37
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PPA PHILADELPHIA AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,7/12/2016,100
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*1Z21X9566694952322,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,7/12/2016,28.98
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UPS*1Z21X9566698552202,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,7/12/2016,28.98
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/12/2016,3.16
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2016,28.2
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2016,41.2
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2016,41.2
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2016,19.74
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2016,19.9
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2016,19.9
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JETBLUE 2792115033932,AIRLINE,7/13/2016,111
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372365387844,AIRLINE,7/13/2016,25
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372365414268,AIRLINE,7/13/2016,75
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2016,10
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2016,6.21
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2016,6.74
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2016,19.56
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2016,32.71
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2016,32.76
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2016,14.45
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2016,18.06
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2016,19.53
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,PERKINS GARAGE PAYONFO,AUTOMOBILE PARKING LOTS AND GARAGES,7/14/2016,10
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,7/14/2016,16.5
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,COMPUTER NETWORK-INFORMATION SERVICES,7/15/2016,18.78
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,COMPUTER NETWORK-INFORMATION SERVICES,7/15/2016,3.08
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FAIRFIELD INN NEW HAVEN,LODGING,7/15/2016,108.1
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HARRISON BROS SUPPLY,HARDWARE EQUIPMENT AND SUPPLIES,7/15/2016,1036.8
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HARRISON BROS SUPPLY,HARDWARE EQUIPMENT AND SUPPLIES,7/15/2016,80.85
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2016,16.51
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2016,21.19
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2016,21.59
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NATIONAL ACADEMY SCIENCES,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/15/2016,121.09
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NATIONAL ACADEMY SCIENCES,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/15/2016,3246.75
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SHEEO,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/15/2016,575
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372365755009,AIRLINE,7/15/2016,463.5
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2016,12.63
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2016,3.16
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2016,5.56
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2016,8.03
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2016,8.56
2017,1,DEPT OF EDUCATION,TRANSPORTATION,HCGI,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,7/15/2016,642
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,2CO.COM*DIRWIZ,DIRECT MARKETING-CATALOG MERCHANTS,7/16/2016,750
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ACTFL,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/16/2016,2394
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ACTFL,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/16/2016,59.43
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK .COM 1970720067027,TRAVEL,7/16/2016,152
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2016,38
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2016,38.52
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2016,48.16
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7120920725000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/16/2016,243.26
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2016,6.21
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2016,6.74
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2016,7.01
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,YANKEE LOBSTER,EATING PLACES RESTAURANTS,7/16/2016,12.05
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,NATIONAL ASSOCIATION OF C,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/16/2016,2500
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK .COM 1980706086263,TRAVEL,7/17/2016,117
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BALTIMORE FAST PARK AND RE,AUTOMOBILE PARKING LOTS AND GARAGES,7/17/2016,54
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BENCHMARK EDUCATION CO,BOOKS PERIODICALS AND NEWSPAPERS,7/17/2016,21.28
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BENCHMARK EDUCATION CO,BOOKS PERIODICALS AND NEWSPAPERS,7/17/2016,266
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CAPRIOTTI'S SANDWI,FAST FOOD RESTAURANTS,7/17/2016,772.4
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,COSI-SW,FAST FOOD RESTAURANTS,7/17/2016,10.47
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,DEL FRISCOS #8635,EATING PLACES RESTAURANTS,7/17/2016,26.88
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FOX RENT A CAR LAS VEGAS,CAR RENTAL,7/17/2016,260.09
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LOBSTER BOAT,EATING PLACES RESTAURANTS,7/17/2016,15.56
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,SALADWORKS DOVER,EATING PLACES RESTAURANTS,7/17/2016,259.7
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,THE TIMES,EATING PLACES RESTAURANTS,7/17/2016,13.97
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/17/2016,7.01
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/17/2016,9.9
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON WATERFRONT,LODGING,7/17/2016,1034.64
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON WATERFRONT,LODGING,7/17/2016,1293.3
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTIN BOSTON WATERFRONT,LODGING,7/17/2016,1293.3
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NEW READERS PRESS,DIRECT MARKETING-CATALOG MERCHANTS,7/17/2016,1051.4
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,NEW READERS PRESS,DIRECT MARKETING-CATALOG MERCHANTS,7/17/2016,99.85
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AC MOORE STR 18,GLASS PAINT WALLPAPER STORES,7/18/2016,28.61
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CROWN LFT TRKS #751,COMMERCIAL EQUIPMENT NOT ELSEWHERE CLASSIFIED,7/18/2016,898
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WW GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,7/18/2016,13.18
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WW GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,7/18/2016,570.5
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,OFFICEMAX CT*IN#108515,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/18/2016,787.8
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,OFFICEMAX CT*IN#140751,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/18/2016,60.3
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,SCHOOL HEALTH CORP,MISCELLANEOUS AND SPECIALTY RETAIL STORES,7/18/2016,2816.7
2017,1,DEPT OF EDUCATION,TRANSPORTATION,SOUTHWES 5262432195204,AIRLINE,7/18/2016,259
2017,1,DEPT OF EDUCATION,TRANSPORTATION,SOUTHWES 5262432272059,AIRLINE,7/18/2016,251
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK .COM 2010735035682,TRAVEL,7/20/2016,147
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,CTC*CONSTANTCONTACT.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/20/2016,105
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/20/2016,21.12
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/21/2016,49.49
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK NRTHEAST CAFE Q12,FAST FOOD RESTAURANTS,7/21/2016,4.5
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,COSI - 677,FAST FOOD RESTAURANTS,7/21/2016,9.11
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FOX RENT A CAR LAS VEGAS,CAR RENTAL,7/21/2016,-260.09
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GOLDEN BULL GRAND CAFE,EATING PLACES RESTAURANTS,7/21/2016,18.32
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GRAND CAB,TRAVEL,7/21/2016,16.14
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,GRAND CAB,TRAVEL,7/21/2016,19.05
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LE PAIN QUOTIDIEN,FAST FOOD RESTAURANTS,7/21/2016,18.1
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/21/2016,19.95
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/21/2016,35.64
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MEDATERRA,EATING PLACES RESTAURANTS,7/21/2016,25.85
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PRET MANAGER 42,FAST FOOD RESTAURANTS,7/21/2016,7.68
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,USAIRWAYS 0372366428844,AIRLINE,7/21/2016,948.7
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WPA TRAIN STATION,AUTOMOBILE PARKING LOTS AND GARAGES,7/21/2016,12
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,COLONIAL PARKING #646,AUTOMOBILE PARKING LOTS AND GARAGES,7/21/2016,20
2017,1,DEPT OF EDUCATION,EDUCATION BLOCK GRANTS,MARRIOTT 337W0 F AND B,LODGING,7/21/2016,14.85
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMERICAN AI 0017437538325,AIRLINE,7/22/2016,1081.7
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMTRAK 2038270018086,TRAVEL,7/22/2016,35
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,FUNSHINE EXPRESS INC,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/22/2016,30
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LAZ PARKING 660301,AUTOMOBILE PARKING LOTS AND GARAGES,7/22/2016,32
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/22/2016,11
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/22/2016,20.9
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/22/2016,24.95
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/22/2016,24.96
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/22/2016,3.3
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MOBY DICK HOUSE OF KABOB,FAST FOOD RESTAURANTS,7/22/2016,17.84
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NCS*GED TESTING MH,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/22/2016,200
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,NCS*GED TESTING MH,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/22/2016,375
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TAXI MAGIC,TRAVEL,7/22/2016,18
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TRAVEL TRADERS 0206,GIFT CARD NOVELTY AND SOUVENIR SHOPS,7/22/2016,7.38
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,UNITED 0167437568838,AIRLINE,7/22/2016,779.2
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WALMART.COM 8009666546,DISCOUNT STORES,7/22/2016,536.4
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTAT CAFE 40040693,FAST FOOD RESTAURANTS,7/22/2016,6.74
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,PENSKE TRK LSG 044610,CAR RENTAL,7/22/2016,233.35
2017,1,DEPT OF EDUCATION,SPECIAL NEEDS PROGRAMS,PERKINS GARAGE CASHIER,AUTOMOBILE PARKING LOTS AND GARAGES,7/22/2016,6
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/23/2016,1.03
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/23/2016,6.26
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BISTRO BISTRO,EATING PLACES RESTAURANTS,7/23/2016,35.09
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EXPEDIA*EXPEDIA.COM,TRAVEL,7/23/2016,7
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,EXPEDIA*EXPEDIA.COM,TRAVEL,7/23/2016,7
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON TDL RESTAURANT,EATING PLACES RESTAURANTS,7/23/2016,35
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JSTANFIELD8058971185,DIRECT MARKETING-CATALOG MERCHANTS,7/23/2016,48.86
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,JSTANFIELD8058971185,DIRECT MARKETING-CATALOG MERCHANTS,7/23/2016,698
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,KRAMERBOOKSAFTERWOR,EATING PLACES RESTAURANTS,7/23/2016,26.33
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/23/2016,19
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/23/2016,19.14
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/23/2016,20.6
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,MARRIOTT 337W0 F AND B,LODGING,7/23/2016,24.32
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,OPEN CITY,EATING PLACES RESTAURANTS,7/23/2016,21.6
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,OPEN CITY,EATING PLACES RESTAURANTS,7/23/2016,23.3
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PF CHANGS #9848,EATING PLACES RESTAURANTS,7/23/2016,25.52
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,PF CHANGS #9848,EATING PLACES RESTAURANTS,7/23/2016,32.05
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,RESIDENCE INNS GAITHRSBRG,LODGING,7/23/2016,331.2
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,STAPLS7121300236000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/23/2016,610.84
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TAXI TAXI,TRAVEL,7/23/2016,23.75
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,TAXICHARG WASHINGTONDC,TRAVEL,7/23/2016,11.9
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,WESTAT CAFE 40040693,FAST FOOD RESTAURANTS,7/23/2016,9.31
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,ACADEMY - CDR,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/24/2016,60
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/24/2016,79.86
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,AMAZON.COM,BOOK STORES,7/24/2016,8.94
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,BARNES AND NOBLE*COM,BOOKS PERIODICALS AND NEWSPAPERS,7/24/2016,415.76
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HILTON COFFEE BN TEA,EATING PLACES RESTAURANTS,7/24/2016,6.27
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,HYATT REGENCY NEW ORLEAN,LODGING,7/24/2016,-4.36
2017,1,DEPT OF EDUCATION,DEPARTMENT OF EDUCATION,LA TOMATE BISTRO,EATING PLACES RESTAURANTS,7/24/2016,11.9
